Report Refresh Date,Site Id,Site URL,Owner Display Name,Is Deleted,Last Activity Date,Site Sensitivity Label Id,External Sharing,Unmanaged Device Policy,Geo Location,File Count,Active File Count,Page View Count,Visited Page Count,Anonymous Link Count,Company Link Count,Secure Link For Guest Count,Secure Link For Member Count,Storage Used (Byte),Storage Allocated (Byte),Root Web Template,Owner Principal Name,Report Period
2026-08-10,7daa252f-9718-4209-8318-e5d73ff2ba02,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486547,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7dc58b79-4c3e-4f3a-80b1-8ff93f32dd98,,Leila Test,False,2026-06-10,,True,None,APC,43,0,0,0,0,0,0,0,4088405,42949672960,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,7dced8df-6baf-46f8-9e5f-c4a1f680841c,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486443,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7dd2a578-4004-4628-9dd3-adfe7f7224c0,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486946,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7dd98272-4413-440e-b933-db2e107c4577,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4923925,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7de48079-d7b6-4ae5-b0bf-0a16952f0c86,,John Rick D. Navoa,False,2026-07-22,,True,None,APC,105,5,7,2,0,0,0,0,180980907,42949672960,Team Site,AdaLuUPN@7rkd12.onmicrosoft.com,30
2026-08-10,7df3ea8c-56e3-46c6-9789-a9ad045117ac,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486382,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7e38033b-13a4-4495-be21-0faa6106a6c0,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1485969,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7e4720c9-9d8d-42a0-9823-aca2722e2d19,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465357,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7e67351c-1e61-449b-a5bc-7417ec9e24b0,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486360,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7e6f4274-ed97-46fe-a3dd-20b39077e9fe,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1485859,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7e7410eb-ffaa-4a61-987d-ac3d3a288f84,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4939569,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,7e83608e-e291-4e35-b505-d037ee1a4c73,,prj_MihalTeamsite 240 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4926687,42949672960,Team Site,prj_mihalteamsite-240@7rkd12.onmicrosoft.com,30
2026-08-10,7e8a5858-fc98-443a-9893-dc4aa7f38861,,prj_Team Site-731079 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4940936,42949672960,Team Site,prj_teamsite-731079@7rkd12.onmicrosoft.com,30
2026-08-10,7e9f98cb-6f58-4c49-9002-31d9c3150f23,,Admin ADB,False,2026-08-10,,True,None,APC,28,4,3,1,0,0,0,0,4956906,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7eedbf44-f127-4ab1-9cbb-a5aef9eb1840,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486419,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7f4e11ff-ac42-4f8f-81a5-4c34e8c5759a,,Admin ADB,True,,,True,None,APC,30,0,0,0,0,0,0,0,4921918,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7f51f5b1-d7b0-41e0-94db-541cc6cc5ff0,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486722,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7f83fdfe-00f4-4755-b898-1275f8fdf8ea,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465374,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7f979dc0-45fe-4caf-8494-2e20ffc4d520,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465924,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7fadbef2-fea0-43cc-9b5c-934a27054f15,,Admin ADB,False,2026-06-11,,True,None,APC,13,0,0,0,0,0,0,0,5040987,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7fe5ec85-4ff0-4237-be38-a55351a20372,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465899,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,7fec182e-6ee0-438e-9b62-8f012837c381,,prj_Group Site-731023 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4941335,42949672960,Team Site,prj_groupsite-731023@7rkd12.onmicrosoft.com,30
2026-08-10,800d5545-ac35-4fb1-b8f2-01712f359a6f,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465267,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,80511165-ac69-446a-a02d-008f53e62e92,,Mihal,False,,,False,None,APC,0,0,0,0,0,0,0,0,1484266,42949672960,Team Site,Mihal@7rkd12.onmicrosoft.com,30
2026-08-10,805e0fa2-695c-4583-8f84-7cb3b91612b7,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486937,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,80605bed-559d-448d-9442-82d20136757f,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465477,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8064a5d5-cf5a-41ee-895a-a91a4b8141c2,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465858,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,80756362-51d2-4e5e-93f0-fb32ce41cce5,,Admin ADB,False,2026-07-29,,True,None,APC,30,4,2,1,0,0,0,0,4924764,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,80b7a014-a895-473c-8567-fc786523200b,,Alex Wilber,False,,,True,None,APC,29,0,0,0,0,0,0,0,4578846,42949672960,Team Site,AlexW@7rkd12.onmicrosoft.com,30
2026-08-10,80f5dbba-211e-452e-b672-30e450b55582,,prj_MihalTeamsite 189 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4926530,42949672960,Team Site,prj_mihalteamsite-189@7rkd12.onmicrosoft.com,30
2026-08-10,80fe9998-726f-40d6-a8c1-ff00541ce75b,,prj_Group Site-731002 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4940840,42949672960,Team Site,prj_groupsite-731002@7rkd12.onmicrosoft.com,30
2026-08-10,810aea9f-f25b-4066-8e60-ee1d3ebcc9d5,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465365,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,817e0de1-1292-47c1-ba06-3c0aae9829e2,,Leila Test,False,2026-08-10,,True,None,APC,764,2,6,1,0,0,0,0,50645501834,42949672960,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,81c64e79-4862-4299-aa65-ceb129024902,,prj_Ada Team Site-160 Owners,True,2026-07-29,,True,None,APC,30,4,1,1,0,0,0,0,4907774,27487790694400,Team Site,prj_adateamsite-160@7rkd12.onmicrosoft.com,30
2026-08-10,81dae800-176d-4737-8f8f-b861c5386905,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486284,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,81fbd6a9-0d92-44d7-b546-83a88454d578,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4941281,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,82597536-61e9-4fa8-be8b-92cd8374b959,,Alex Wilber,False,,,True,None,APC,4,0,0,0,0,0,0,0,1684668,42949672960,Team Site,AlexW@7rkd12.onmicrosoft.com,30
2026-08-10,82941353-efb8-4b6f-bd55-4b8d351e347c,,Admin ADB,False,2026-06-11,,True,None,APC,4,0,0,0,0,0,0,0,2249284,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,829c5c8f-f038-4408-bfec-2954dc2a35c9,,adagroup-003-displayname Owners,False,2026-07-27,,True,None,APC,30,4,1,1,0,0,0,0,4938119,42949672960,Team Site,prj_adagroup-003@7rkd12.onmicrosoft.com,30
2026-08-10,82a8a95e-20e4-4c7b-b21a-36c8050a5401,,Leila Test,False,2026-06-10,,True,None,APC,31,0,0,0,0,0,0,0,10231393,42949672960,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,82d36c20-bc69-45eb-8795-73d8bb64523f,,prj_MihalGroupsite-016 Owners,False,,,True,None,APC,1,0,0,0,0,0,0,0,1490556,42949672960,Team Site,prj_mihalgroupsite-016@7rkd12.onmicrosoft.com,30
2026-08-10,8331641e-3b48-4218-9df9-d5e7fa0b3be6,,prj_Group Site-731040 Owners,False,,,True,None,APC,20,0,0,0,0,0,0,0,4416165,42949672960,Team Site,prj_groupsite-731040@7rkd12.onmicrosoft.com,30
2026-08-10,835f6b0c-1eba-4ca6-993f-169b0b7fe129,,Admin ADB,False,,,True,None,APC,43,0,0,0,0,0,0,0,24666019,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8364e144-430b-487c-8210-d5aa860f61cd,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486278,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,837c0678-a79f-447e-ab35-ed4629011fcc,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4923163,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8385e6ab-5c7d-4888-bbe1-c8821c464614,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486928,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,838869a8-246c-4b15-ae06-3ac670f3f846,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4922965,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,8393c199-108a-44bd-97b9-21f6f70968ea,,prj_Group Site-731052 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4942414,42949672960,Team Site,prj_groupsite-731052@7rkd12.onmicrosoft.com,30
2026-08-10,839e94fc-0060-44b6-acf8-beb66022d464,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465577,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,83a373de-6b93-4a98-bff6-06f0ff25d931,,prj_Ada Team Site-179 Owners,False,2026-07-29,,True,None,APC,30,4,1,1,0,0,0,0,4942900,42949672960,Team Site,prj_adateamsite-179@7rkd12.onmicrosoft.com,30
2026-08-10,83a9df2a-92f9-40c0-b36a-e1702929345d,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1486243,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,83c797e4-00e5-43ce-9243-1a71790c7afc,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465845,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,83d6d648-86ff-4491-86ce-0d465bbba7a2,,prj_Ada Team Site-208 Owners,True,,,True,None,APC,30,0,0,0,0,0,0,0,4938761,27487790694400,Team Site,prj_adateamsite-208@7rkd12.onmicrosoft.com,30
2026-08-10,8431e9be-bb6b-46de-8a7d-dbb99f7cc507,,prj_Team Site-731100 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4943634,42949672960,Team Site,prj_teamsite-731100@7rkd12.onmicrosoft.com,30
2026-08-10,8438df2e-7788-411b-9cf4-5f0c68273678,,prj_Adauser2 Owners,False,2026-07-28,,True,None,APC,43,4,4,3,0,0,0,0,24631064,42949672960,Team Site,prj_Adauser2@7rkd12.onmicrosoft.com,30
2026-08-10,84696eeb-b958-41da-b86a-8442be7dd93e,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465389,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,849c64c5-d7ed-40a1-8d3a-ad3760ada58e,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486229,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,84b99ca2-9279-4d82-af61-a0c94c95cc6e,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485763,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,84d496da-ffdd-48aa-b399-bad929d3e56c,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4924875,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,84d60643-e8e3-4637-a59b-77c5228fcbd6,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485733,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8504f2ab-cebf-4061-8f4c-fb0a7abb4f66,,mihal-display-name-23 Owners,False,,,True,None,APC,1,0,0,0,0,0,0,0,1491729,42949672960,Team Site,mihal-alias23@7rkd12.onmicrosoft.com,30
2026-08-10,85081164-72af-42d6-9bbb-b52166f12773,,prj_Group Site-731072 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4943466,42949672960,Team Site,prj_groupsite-731072@7rkd12.onmicrosoft.com,30
2026-08-10,852da28e-26d2-40e6-aef7-fe33a37c2f72,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486543,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,85701642-791e-4f1c-9560-2016351d266b,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486483,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8576e143-c1ce-4d02-b979-9409a6425135,,prj_MihalTeamsite 245 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4925922,42949672960,Team Site,prj_mihalteamsite-245@7rkd12.onmicrosoft.com,30
2026-08-10,857bea68-f90a-40e2-b64e-57894fd1635f,,prj_Mihalgroupsite-034 Owners,False,,,True,None,APC,1,0,0,0,0,0,0,0,1490312,42949672960,Team Site,prj_mihalgroupsite-034@7rkd12.onmicrosoft.com,30
2026-08-10,859747e5-326a-4815-a174-19f65e4c43ab,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465980,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,859e1406-be5d-4824-b9a0-3aeb00035f9b,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486027,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,85d511c2-22da-46b1-aeb1-9af66f9737ea,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485579,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,85ebe6aa-57a3-4eb0-b415-9c2dfdc3b079,,Admin ADB,False,2026-07-23,,True,None,APC,6,0,1,1,0,0,0,0,2224566,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,85ecaf92-e9fe-41a1-8be1-ab80dfd7a706,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1485647,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,85f53618-3118-41d8-9133-0491f6dada79,,prj_MihalTeamsite 231 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4908652,42949672960,Team Site,prj_mihalteamsite-231@7rkd12.onmicrosoft.com,30
2026-08-10,8607c32c-fca5-46db-91f8-a52bf8745d68,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486329,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,86540f78-fec2-45da-aec4-d25bd847fe4b,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485735,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8654ba4b-c2ea-4f49-991f-f3661d7f2d34,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4897556,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,86991eac-1e9a-47c8-8339-bf91d96dc62d,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486256,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,86c78c14-8c96-4110-8ecb-ee3c27ae6d3f,,Leila Test,False,2026-06-11,,False,None,APC,1,0,0,0,0,0,0,0,2318572,42949672960,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,86cfa45d-f700-4b59-8298-fa3d36c5b23d,,prj_Group Site-731029 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4943451,42949672960,Team Site,prj_groupsite-731029@7rkd12.onmicrosoft.com,30
2026-08-10,86eff051-a00d-49a2-b63c-82792f5bbb3b,,prj_Ada Team Site-243 Owners,True,,,True,None,APC,30,0,0,0,0,0,0,0,4940698,27487790694400,Team Site,prj_adateamsite-243@7rkd12.onmicrosoft.com,30
2026-08-10,8700b48d-7507-49f5-84bc-7e843ea4b241,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1486217,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8705e6f6-b0df-4dea-9d7f-04c660506248,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4939220,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,87148f5f-61f3-48fd-b9e8-360c75eaeaeb,,prj_Team Site-731011 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4943637,42949672960,Team Site,prj_teamsite-731011@7rkd12.onmicrosoft.com,30
2026-08-10,8731f811-70ad-469a-a826-ad6ece87fe08,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485769,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,874b3f0f-e020-43f9-b730-237f0858e15a,,Admin ADB,True,,,True,None,APC,43,0,0,0,0,0,0,0,24663995,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,875c6f04-672a-43df-9cf5-13488a132f25,,Mihal,False,,,False,None,APC,0,0,0,0,0,0,0,0,1484606,42949672960,Team Site,Mihal@7rkd12.onmicrosoft.com,30
2026-08-10,87ae9f4e-c270-4402-94db-b8b32a92491b,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486778,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,87dd3271-d847-42b1-9873-d473a0651551,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486211,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,87e45249-5e5d-4af2-a78b-95913a303840,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486483,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,87e6b832-71b9-4a7f-beff-05794eb67c8c,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1484774,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,87f3e330-648d-4da5-8290-c87b16710c64,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4953247,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,88191a27-8d12-4c84-8f3c-73eacbd317dd,,Bonnie Test,False,2026-08-04,,True,None,APC,30,4,4,4,0,0,0,0,4946210,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,8825b3f7-3f19-4efa-939b-a94106fe75fd,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1486356,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,883b929b-ec42-4d67-ad03-6fc6096e5c82,,prj_MihalGroupsite-022 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4930714,42949672960,Team Site,prj_mihalgroupsite-022@7rkd12.onmicrosoft.com,30
2026-08-10,883dd4cd-e4fa-4bd1-a649-4b144095c6d1,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486508,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,885f9000-7aff-428f-a4ad-6f2fd2153bb2,,Leila Test,False,2026-06-11,,True,None,APC,7,0,0,0,0,0,0,0,2871562,42949672960,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,88a17302-ad3b-41ef-b1c7-263c5d580651,,prj_MihalGroupsite-015 Owners,False,,,True,None,APC,1,0,0,0,0,0,0,0,1490221,42949672960,Team Site,prj_mihalgroupsite-015@7rkd12.onmicrosoft.com,30
2026-08-10,88a61780-62e3-4e20-a9f8-4983088a0b4d,,prj_Team Site-731063 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4964911,42949672960,Team Site,prj_teamsite-731063@7rkd12.onmicrosoft.com,30
2026-08-10,88c7b8ca-6e35-46f2-be1c-4b68c8316a13,,prj_Team Site-731065 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4943492,42949672960,Team Site,prj_teamsite-731065@7rkd12.onmicrosoft.com,30
2026-08-10,88d3911d-b365-4fc8-8106-8073f3f9467e,,displayname169 Owners,False,2026-07-27,,True,None,APC,30,2,1,1,0,0,0,0,4908856,42949672960,Team Site,alias169@7rkd12.onmicrosoft.com,30
2026-08-10,88fd61ee-d5b1-41af-ae7a-52ba6be12093,,Leila Test,False,2026-06-10,,True,None,APC,17,0,0,0,0,0,0,0,2474689,42949672960,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,8904b5c4-ed51-435d-a123-90d92a076176,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1466013,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8915a708-78de-47d0-96e8-8b2a18360ef5,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486788,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8949a34c-0b2c-45ee-8a49-9dd1f4cc928b,,Admin ADB,False,,,True,None,APC,29,0,0,0,0,0,0,0,4680898,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,894c1a37-c1d9-48db-82bf-97b62487c37f,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486004,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,896a8869-4c0d-449d-8fc9-f7ad92868f76,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465442,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,898a3f6c-7fb0-4c6c-bbac-ccd1a5b2d407,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4953864,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,89957c16-a4cf-49ef-b437-fc55a524f9f3,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486407,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,89d30d00-2286-4308-9e2f-600f14d2ee70,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1466043,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,89eadc1c-8820-416a-b02e-4f789d996c85,,Leila Test,False,2026-07-10,,True,None,APC,69,0,0,0,0,0,0,0,125838172,42949672960,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,8a04b00e-fb5f-48e2-a855-cc4fc32181c7,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465444,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8a055bdc-2900-43aa-9e8d-7352a6818bef,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486970,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8a21895c-8ebe-4df1-ba4f-e3b68a058261,,Leila Test,False,2026-06-11,,False,None,APC,5,0,0,0,0,0,0,0,2583294,42949672960,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,8a588162-8238-46eb-9554-9e7446ee685b,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485838,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8a860b18-471c-431c-9d05-b05f09cfe502,,Leila Test,False,2026-06-11,,False,None,APC,5,0,0,0,0,0,0,0,1328525,42949672960,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,8a935d1a-56bd-48d4-bd6c-5e1ce73ac713,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4936834,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8a96f486-46a9-4772-934f-246cb9df4064,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485688,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8ac21319-b308-40cd-8e99-df6e56f9c9ef,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486269,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8acb17a8-ae83-4dcc-aa56-3f1959fd0773,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4924165,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,8adef3e4-608b-4706-98d8-cbb7ad7d0e9f,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4939968,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,8afd0503-f68b-4a88-b137-1bfe459627d1,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4939162,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8b00fcff-745b-43f4-bed9-1cd4406c9609,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1485945,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8b021265-3b7d-4cbd-987a-96a29687e64e,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486577,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,8b0c282f-19fd-4555-886f-78eebddc9757,,prj_MihalTeamsite 248 Owners,False,,,True,None,APC,1,0,0,0,0,0,0,0,1492669,42949672960,Team Site,prj_mihalteamsite-248@7rkd12.onmicrosoft.com,30
2026-08-10,8b143214-7dd6-4f48-ae4b-c041a78bea58,,Bonnie Test,False,2026-08-10,,True,None,APC,30,4,1,1,0,0,0,0,4925276,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
